#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689048_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.13" lower="0.0" name="S" upper="5.0">1.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel id="SiteModel.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytb_beast" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="80" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	mutationRate	YuleModel	birthRate	ucldMean	monophyletic(cats1)	logP(mrca(cats1))	mrcatime(cats1)	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
572000	-2656.442479330219	-2727.0828381801316	70.64035884991227	-2727.0828381801316	0.21508127015584189	10.229472395041562	0.4866680105783858	0.23794381937714942	0.010863033709061554	0.5531609781787022	1.0	80.94963815621207	24.768566231900756	0.18487912793187636	0	-5.358229374125003	0.06609935224586383	0.23973513637435342	0.23736765915018718	0.17717583755180252	0.34572136692365685
573000	-2682.6013196567246	-2726.542940520928	43.941620864203514	-2726.542940520928	0.4184673861806347	10.229472395041562	0.4943410170748835	0.09966650536432936	0.002161972798139664	0.5892580423905128	1.0	53.027493786205085	9.793892825724964	0.07683458049439093	0	-4.107529100053722	0.12850368389965072	0.23973513637435342	0.23065537277451634	0.17717583755180252	0.3524336532993277
574000	-2671.4517900912	-2713.658167089417	42.20637699821708	-2713.658167089417	0.4504428743311354	11.324030454323479	0.5767551716163417	0.10414429330580564	0.0032726959163380098	0.7184872054391792	1.0	51.473072674332755	11.352790495859976	0.07356304648507908	0	-3.810380197531609	0.15499373642822023	0.23973513637435342	0.23065537277451634	0.17717583755180252	0.3524336532993277
575000	-2681.683421811805	-2723.9066935231467	42.223271711341575	-2723.9066935231467	0.4532016298685394	11.324030454323479	0.5853847774890863	0.10264218274537426	0.002648448393152762	0.6351287176649358	1.0	51.920381224370516	12.502136659312294	0.07605628871067471	0	-4.2113598942579875	0.1207665937397788	0.22144938649372947	0.2489411226551403	0.17717583755180252	0.3524336532993277
576000	-2694.008682338252	-2724.9772308463325	30.968548508080627	-2724.9772308463325	0.6480296230331297	11.324030454323479	0.6709145568140574	0.07482444807480314	0.0021929542866880353	0.7694527313892123	1.0	40.12231729330209	7.474104733479794	0.055289928019508786	0	-3.381274729833611	0.20990004436867085	0.22027575559713775	0.2489411226551403	0.17717583755180252	0.3536072841959194
577000	-2736.9041034381116	-2732.868066886708	-4.036036551403324	-2732.868066886708	1.342541472319839	11.344956794124192	0.5805677447373103	0.033443227170932344	3.7757564142559043E-4	0.6714632148103994	1.0	3.935864201194125	3.963367190537086	0.0254563919227578	0	-2.4990352929189905	0.5050028134665965	0.23124218169291264	0.2379746965593654	0.17717583755180252	0.3536072841959194
578000	-2731.0330827924463	-2725.5336274189785	-5.499455373467848	-2725.5336274189785	1.394270449587686	11.344956794124192	0.48580224143774586	0.0311603846542315	1.8247168378299458E-4	0.5464406070860853	1.0	2.041968797602692	3.340763686789148	0.023818052328257282	0	-2.3987464234784714	0.5897903640384565	0.23124218169291264	0.25143293100692854	0.17717583755180252	0.3401490497483563
579000	-2704.8007266168474	-2727.668521468901	22.867794852053493	-2727.668521468901	0.7006395861720104	11.344956794124192	0.5534603189208736	0.0636597578871209	9.62935200750833E-4	0.5990697442417785	1.0	31.628132972803975	5.7268406842173025	0.04926958254454713	0	-3.3804677774417433	0.2100294278987124	0.23124218169291264	0.25143293100692854	0.17717583755180252	0.3401490497483563
580000	-2686.990950184469	-2726.848096696036	39.85714651156699	-2726.848096696036	0.4973876089268441	11.344956794124192	0.432705934915403	0.09739817570136403	0.0012665098477355943	0.46526901336502324	1.0	48.45415190531166	7.504635660522647	0.07325780430474835	0	-3.6466478090437024	0.17309969355544075	0.22711823757230712	0.25143293100692854	0.18129978167240804	0.3401490497483563
581000	-2700.227299937699	-2725.543334994006	25.316035056306703	-2725.543334994006	0.6716633349666128	9.634232631087942	0.4506145744675467	0.06668637589935152	6.892884841234267E-4	0.49667560662772947	1.0	33.20930008756157	6.667512983419736	0.05001661398566592	0	-3.1817060648157476	0.24609381149843146	0.22711823757230712	0.2302334186873117	0.18129978167240804	0.36134856206797317
582000	-2698.00456678607	-2724.1081357418716	26.103568955801563	-2724.1081357418716	0.6575702145519496	10.215506084592432	0.5372087113650241	0.06677020026837112	9.495379066750058E-4	0.6289516375310069	1.0	34.4323492395509	5.3467258629229315	0.04505435595985355	0	-3.2024250612968657	0.2418994238602318	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
583000	-2711.0794213478853	-2734.24519312319	23.165771775304492	-2734.24519312319	0.7184548632857024	10.215506084592432	0.5641126664211225	0.06493508365532978	9.960735752565788E-4	0.6452205813926072	1.0	31.28131719578649	8.030851706286795	0.04395018171609172	0	-2.896244043179382	0.31826753798912377	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
584000	-2674.995669845013	-2721.3952990485795	46.39962920356681	-2721.3952990485795	0.3754076225709229	10.215506084592432	0.7234463246359937	0.10090537723319958	0.0033976243125485293	0.7915258471872686	1.0	56.62385600951992	10.439139872332944	0.06523403059914333	0	-4.473177598655775	0.10394689212952804	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
585000	-2681.7916157730565	-2718.89913379864	37.10751802558336	-2718.89913379864	0.5299288080417481	10.215506084592432	0.8532687544225123	0.08915566330632023	0.0028282664947927097	0.804054743986738	1.0	47.31461999896822	10.001478958809471	0.05568191589332794	0	-4.040126287251471	0.13390795624482088	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
586000	-2713.0685649162156	-2727.7695578534317	14.700992937216263	-2727.7695578534317	0.9183186925060205	10.913894912845205	0.8015397673550336	0.052573034758129966	0.0010970540570730796	0.774751265858577	1.0	23.996659419666297	3.998548438971531	0.036137711213973744	0	-3.169374527971102	0.24864499105148297	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
587000	-2732.291542863351	-2735.030743357456	2.7392004941045838	-2735.030743357456	1.152694744609016	10.913894912845205	0.988956655141151	0.04123169917027456	0.0011010301082760726	1.0254007657555602	1.0	12.180169590481944	4.0857637006439145	0.02752640990878733	0	-2.7271911805256956	0.3795861101849398	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
588000	-2704.3090901969967	-2716.614467564495	12.305377367498142	-2716.614467564495	0.838530798887165	10.913894912845205	1.0999640723194044	0.05338424657550889	0.001748578527602795	1.0479246172779888	1.0	22.209923217234532	4.004583016280555	0.036172510370346966	0	-2.851118101255671	0.3328826523110094	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
589000	-2728.8502656761652	-2727.6106608693726	-1.239604806792717	-2727.6106608693726	1.321498405333077	10.913894912845205	1.0142229802647742	0.029794561463768788	4.339492442637693E-4	1.0045972373564394	1.0	8.126008742096525	3.432237774674939	0.020709713974683106	0	-2.5740613337606555	0.456028557471827	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
590000	-2674.2871054649495	-2733.7754139760063	59.48830851105684	-2733.7754139760063	0.2567591279826196	10.913894912845205	0.8983719005776593	0.15151145234148622	0.010913057703934036	1.0007264477123095	1.0	70.85107471880373	15.57838290108403	0.10785360732155531	0	-4.930412210576677	0.08152778699100248	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
591000	-2671.3590603408857	-2720.7380825240425	49.37902218315684	-2720.7380825240425	0.342661170816997	10.913894912845205	0.671556216076367	0.1220832024447396	0.0058881491106889524	0.7611000987723505	1.0	59.033803346561186	11.411539007843912	0.09774291185118561	0	-3.950311114221291	0.14162778558890712	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
592000	-2670.9715904601726	-2719.9351392857147	48.96354882554235	-2719.9351392857147	0.3758914080792501	10.913894912845205	0.8222809884105832	0.12059182372422414	0.005474928310156899	0.7939834157473208	1.0	59.425520484497895	14.23907631204952	0.08914521140103793	0	-4.26960698884134	0.116711680991691	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
593000	-2677.5440220569885	-2724.5093385659843	46.96531650899575	-2724.5093385659843	0.4340433688563019	10.913894912845205	0.6769281469605095	0.10920996981155166	0.0026351916423883537	0.6335188901237689	1.0	56.364336936253636	11.177766360254491	0.07545862186046799	0	-3.67681585707203	0.16953747656526658	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
594000	-2683.2739460431276	-2724.1866261770538	40.912680133926116	-2724.1866261770538	0.45822805226760305	10.913894912845205	0.5359465771717149	0.09994980330449812	0.0016665271244418903	0.5132988938741053	1.0	49.67541980919064	8.110048077709337	0.07307801509343735	0	-3.517210953895874	0.18972044199236746	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
595000	-2682.7820639774854	-2720.774191409333	37.99212743184747	-2720.774191409333	0.5174054831546305	10.913894912845205	0.7158551441765605	0.09357533110208344	0.0033833852850099996	0.7342699092082553	1.0	47.21924912135233	7.526756976608371	0.07063290680697623	0	-3.3772450944676207	0.21054735916180203	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
596000	-2733.866989378533	-2732.401560634359	-1.4654287441738194	-2732.401560634359	1.2552292221856884	10.913894912845205	0.3904599591262316	0.04117517122491268	2.1935012935157046E-4	0.38917984637669	1.0	6.141749322767099	4.608524210167405	0.036208594630028276	0	-2.8884169442655425	0.32072402503512637	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
597000	-2724.1309462523677	-2731.6757962916085	7.544850039240918	-2731.6757962916085	1.1746277231562159	15.716527241708297	0.400444251701204	0.04139163652963253	2.1219073988001756E-4	0.4117822429608169	1.0	15.793117331331333	4.7286445194678635	0.035134014855639835	0	-2.76008080949148	0.36612435651249287	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
598000	-2703.6628619031676	-2728.9563712390245	25.293509335857074	-2728.9563712390245	0.8326558483512463	15.716527241708297	0.2780097450647478	0.06431986485777087	2.2313135539045649E-4	0.2548354211318272	1.0	33.45893925375438	6.922763064672335	0.05767524373699293	0	-3.1658449679177654	0.24938290083477035	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
599000	-2674.641302057551	-2741.2235174769194	66.58221541936857	-2741.2235174769194	0.2748867061224192	15.716527241708297	0.07741235731436748	0.1586867995049978	1.7052776915464217E-4	0.0832547125722876	1.0	75.40871512795441	16.208289171558427	0.15777792928750137	0	-4.940802199558503	0.08109856408685948	0.22507742695422941	0.22807589693158908	0.18549811404620836	0.36134856206797317
600000	-2672.1566977372213	-2729.989216323443	57.83251858622176	-2729.989216323443	0.3329281633354323	14.416802417196998	0.1795287590369233	0.15013823991773365	8.653509226628548E-4	0.1988884470003615	1.0	66.68231247637732	15.079635689981771	0.14728272641464552	0	-4.490293818574213	0.10296372353918967	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
601000	-2679.2662739498073	-2734.9349260334857	55.66865208367852	-2734.9349260334857	0.3473867729663724	14.416802417196998	0.07688602629175768	0.1445614870268608	1.1213857890465814E-4	0.07301655989372666	1.0	63.68845383344121	13.32876744148409	0.14540057697069858	0	-4.319494676256607	0.11338915045336119	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
602000	-2718.279077918626	-2729.265426383323	10.986348464696588	-2729.265426383323	1.1853025721680461	14.416802417196998	0.04503865924286234	0.041586861887511456	2.6865784450084825E-6	0.03940756858151601	1.0	17.57255216348181	4.906095802577406	0.04144106962570804	0	-3.215511796336374	0.23930780313664915	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
603000	-2737.982621490841	-2745.24844369215	7.26582220130876	-2745.24844369215	1.1477249635252385	14.416802417196998	0.07003275335541376	0.04334487337803373	7.476636303059333E-6	0.06384453205807543	1.0	14.03356080773826	2.8855395880673123	0.042602193976251174	0	-3.128360190542658	0.2574390206279571	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
604000	-2701.701142344283	-2739.1817694664433	37.48062712216017	-2739.1817694664433	0.5104562023393525	11.814544671816991	0.1323083645178628	0.09046272441470234	1.5615518191854482E-4	0.13425558214830424	1.0	44.76953897362119	7.524764639319545	0.09124452222669065	0	-3.5925084906382967	0.17977661102355058	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
605000	-2692.6149950653044	-2731.8732580724704	39.25826300716619	-2731.8732580724704	0.5726180958345032	11.814544671816991	0.1839627696668968	0.09430745978828772	2.934693738971881E-4	0.18980380784981188	1.0	46.941522151458024	9.421651993657719	0.08907234145516538	0	-3.6998524524408154	0.16688974486130143	0.21640180727892439	0.22807589693158908	0.18549811404620836	0.3700241817432782
606000	-2720.3334256525554	-2736.8292949137076	16.49586926115215	-2736.8292949137076	0.9960464204690951	9.60267502810184	0.050117170105708236	0.057147715881500846	7.0909151889236596E-6	0.04707951401978973	1.0	22.114645005189907	7.211973007089109	0.056271895939076784	0	-2.973001167782022	0.2957519956509623	0.24136312569293802	0.22807589693158908	0.18549811404620836	0.34506286332926456
607000	-2684.4001295125368	-2734.966173741861	50.566044229324405	-2734.966173741861	0.42574879298855506	9.180403331539667	0.24675891869095315	0.1249776177532782	7.706222555021533E-4	0.2178104050426827	1.0	59.23971356187417	15.661717878615166	0.1290310293038538	0	-4.8597376639049745	0.08453069377722876	0.24136312569293802	0.22807589693158908	0.18549811404620836	0.34506286332926456
608000	-2685.043541130999	-2735.54029682662	50.49675569562086	-2735.54029682662	0.427818308209524	9.180403331539667	0.06635543746425807	0.11587030083041952	4.016762415452015E-5	0.05581190127979821	1.0	57.342161486888784	11.37486780018405	0.11205296731144347	0	-4.108541172162568	0.12842492036073755	0.24136312569293802	0.22807589693158908	0.18549811404620836	0.34506286332926456
609000	-2714.147918826462	-2727.6420075668234	13.494088740361406	-2727.6420075668234	1.046920662932724	9.180403331539667	0.202518231550923	0.04338189721128819	5.321498516667624E-5	0.1755879690097374	1.0	19.848634891838735	4.6182324213206725	0.04020606875084035	0	-2.7474248357087245	0.37120346572708685	0.24136312569293802	0.22807589693158908	0.18549811404620836	0.34506286332926456
610000	-2682.3491372422245	-2729.318361071567	46.969223829342425	-2729.318361071567	0.5055010854295555	9.180403331539667	0.3168222584191684	0.1153795362916746	0.0011664631641687807	0.305904453788378	1.0	55.186768077010015	8.858367692821595	0.11239429690052251	0	-4.105085313273499	0.12869415242473684	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
611000	-2663.616335935127	-2730.6894219636097	67.07308602848265	-2730.6894219636097	0.26137413067151805	9.180403331539667	0.3862207587077844	0.17240221473737105	0.003890838034349693	0.3837404927588461	1.0	76.49940478364353	18.39979130607684	0.15956242922330593	0	-5.04095018336653	0.0771136007010791	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
612000	-2661.613868713658	-2725.4748670899376	63.86099837627923	-2725.4748670899376	0.2972933330321798	11.249978242757757	0.5016768869606096	0.1956379575975425	0.009073701979559165	0.5068060596944498	1.0	74.19661464789637	16.012727220648767	0.18010902281843363	0	-5.152639076178491	0.07297414216389408	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
613000	-2649.6806100123918	-2730.1987398873407	80.5181298749491	-2730.1987398873407	0.18353566042920602	11.249978242757757	0.49473411431422054	0.25243816192026103	0.011084549867004396	0.45145126897327664	1.0	91.99418072824255	31.32464102444241	0.23235574198728476	0	-6.317669250062686	0.04323069062391544	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
614000	-2662.8046332329313	-2739.1502793344243	76.34564610149314	-2739.1502793344243	0.19482103314368054	14.080699766933217	0.29416732503954923	0.24858352436621434	0.004293484815379068	0.28158187907937293	1.0	86.71472488266045	24.83254214711904	0.23271356525426745	0	-5.530646777643343	0.060982985784414086	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
615000	-2664.4190592367495	-2729.8170812864496	65.39802204970013	-2729.8170812864496	0.2793271605847239	14.335482257446833	0.5257042275339502	0.1875880885527309	0.011383836108192762	0.5648401470190292	1.0	76.57379572169417	18.364748630176347	0.18269225126844088	0	-5.426848871913862	0.0639974166688401	0.23862220281440122	0.2308168198101259	0.17074418411771192	0.359816793257761
616000	-2680.091920785206	-2724.5343960011132	44.442475215907265	-2724.5343960011132	0.5162726839022932	14.335482257446833	0.4438087020047475	0.1073360427562572	0.0027234621342905247	0.4947444171503218	1.0	53.72007880186956	10.512095095276166	0.10867877961269717	0	-3.821087613538092	0.1539077167327648	0.23862220281440122	0.24166310053849271	0.17074418411771192	0.34897051252939415
617000	-2679.599178489161	-2722.4553270147953	42.856148525634175	-2722.4553270147953	0.4607475006707018	13.923330411734556	0.34620241621573167	0.10860757921359095	0.001312062946081318	0.35435705796545075	1.0	51.8104607524981	10.136100273549415	0.10335350233102952	0	-3.927669383782133	0.14367459406406954	0.23862220281440122	0.24166310053849271	0.17074418411771192	0.34897051252939415
618000	-2657.76662863364	-2726.8911258070893	69.12449717344958	-2726.8911258070893	0.3043327229483913	10.245244744074077	0.4906434206072489	0.20294679786989755	0.009930132451002644	0.5338394043750493	1.0	79.75657193094975	21.40528199598562	0.18939068081868154	0	-5.664021528789387	0.05737866165687447	0.23077345587473472	0.2485347583023295	0.17074418411771192	0.3499476017052239
619000	-2630.35623338398	-2735.052476597278	104.69624321329817	-2735.052476597278	0.0871620213587702	10.245244744074077	0.3712905345793442	0.4645644774777593	0.025117187438832216	0.3904039230616604	1.0	116.90033260100645	53.10446092054649	0.43604352575698613	0	-7.676888646481782	0.02557491671816986	0.23077345587473472	0.2485347583023295	0.17074418411771192	0.3499476017052239
620000	-2646.856967969425	-2730.0966339037773	83.23966593435205	-2730.0966339037773	0.1713530404007846	12.965401754466814	0.389083964225463	0.31403979004541216	0.010981162556381173	0.36457336939845897	1.0	93.97144849574507	32.81027326484466	0.2878942882568895	0	-5.683272391792834	0.05688178596576756	0.23077345587473472	0.2485347583023295	0.17074418411771192	0.3499476017052239
621000	-2626.6455074679016	-2729.773315695932	103.12780822803049	-2729.773315695932	0.10468536564979428	8.49652482467199	0.4236749877874899	0.4948226373844631	0.032034322003280984	0.41614046682803196	1.0	114.37784459723109	59.637208344291	0.44469291291867147	0	-6.8597767669467835	0.03475100616080138	0.2323791900507758	0.2469290241262884	0.17074418411771192	0.3499476017052239
622000	-2626.4624082170867	-2728.0257855663212	101.5633773492347	-2728.0257855663212	0.10831817236305331	9.837507047268668	0.4014561174279665	0.46643470901981954	0.028057469233604068	0.4189644045140814	1.0	112.40505036313999	56.970179946727626	0.4154581694343222	0	-6.274089835381665	0.04402260832882024	0.2323791900507758	0.2469290241262884	0.17074418411771192	0.3499476017052239
623000	-2682.629305018731	-2733.966750763614	51.33744574488293	-2733.966750763614	0.4137408510259761	9.837507047268668	0.32816697412981227	0.12572023560710205	0.0016535822926354974	0.3543574440694034	1.0	60.38986096886947	11.94860997656108	0.11603797985706168	0	-4.769544124024527	0.08858534558852518	0.2589180870001689	0.20894982308687315	0.17074418411771192	0.36138790579524604
624000	-2670.462896291455	-2735.37724865493	64.91435236347544	-2735.37724865493	0.2828619600417072	9.837507047268668	0.2818921441826655	0.18930002239604957	0.003116718922305222	0.308194546133966	1.0	74.71609815158446	16.48173694793615	0.18010954981964641	0	-5.71002459289555	0.05620063598294657	0.2589180870001689	0.20894982308687315	0.17074418411771192	0.36138790579524604
625000	-2651.6687706652297	-2724.493597407719	72.8248267424892	-2724.493597407719	0.2095877384774103	10.963165706533562	0.5783013186367699	0.23700789325673396	0.01483663880577764	0.624075390375844	1.0	84.66380346454086	17.562227009553453	0.19622659906990134	0	-6.4390063978003145	0.04112031762629255	0.2589180870001689	0.20894982308687315	0.17074418411771192	0.36138790579524604
626000	-2702.991438796516	-2735.602915251336	32.611476454820114	-2735.602915251336	0.6376463071839956	10.963165706533562	0.4720529507332054	0.07927696150782419	0.0010211174744632991	0.4938400117045774	1.0	41.098396482295726	8.524723216810909	0.06563897387409896	0	-3.4586226092124974	0.19804066830836645	0.2589180870001689	0.20894982308687315	0.17074418411771192	0.36138790579524604
627000	-2668.0251974053235	-2732.5529162473276	64.52771884200412	-2732.5529162473276	0.27282836079700457	10.963165706533562	0.4567578986607359	0.1782615010934202	0.005283847539515355	0.47523209199508765	1.0	74.35197446784144	13.368175608700412	0.1558714890413958	0	-4.851172600628532	0.08490475519708597	0.2589180870001689	0.22782466155848227	0.1518693456461028	0.36138790579524604
628000	-2636.4974310109305	-2729.791474369921	93.29404335899048	-2729.791474369921	0.12116930937596311	10.963165706533562	0.41282735924726544	0.363999511621061	0.016463939060566663	0.41158077489211486	1.0	104.54006331916624	39.31840136193495	0.3047015343408986	0	-6.434525949181944	0.04119585882125616	0.2589180870001689	0.22782466155848227	0.17097278246627698	0.34228446897507186
629000	-2651.238170456535	-2723.9545144938284	72.71634403729323	-2723.9545144938284	0.21409961609051623	10.963165706533562	0.34478648466054057	0.22835957529535894	0.005601508540642032	0.37137830651101805	1.0	82.81014311248737	21.75425182344668	0.20172418113689639	0	-5.54338912687553	0.06062596305333859	0.2589180870001689	0.22782466155848227	0.17097278246627698	0.34228446897507186
630000	-2661.3851532180065	-2736.14717098899	74.76201777098372	-2736.14717098899	0.21034970007262768	10.963165706533562	0.25389771748511897	0.26215662571749354	0.003467233678095198	0.2465617028466581	1.0	84.42539771415053	20.348918206603923	0.23892892415357964	0	-5.49184057069259	0.06208753258683734	0.2589180870001689	0.22782466155848227	0.17097278246627698	0.34228446897507186
631000	-2637.7918914298357	-2730.6120247381473	92.82013330831148	-2730.6120247381473	0.13298349297194226	10.963165706533562	0.2854534471722732	0.3618678699342784	0.011146727623663616	0.31676186163853476	1.0	103.05580663895886	34.83497922167682	0.3481214637126974	0	-5.927571015049773	0.051039232890153774	0.2589180870001689	0.22782466155848227	0.17097278246627698	0.34228446897507186
632000	-2625.977046904058	-2719.304949518806	93.32790261474796	-2719.304949518806	0.1336189334354446	10.963165706533562	0.3169570457040122	0.3945564441696936	0.018098011997274826	0.3733753340220701	1.0	103.6833491099595	40.150061496919356	0.3696149542620959	0	-5.9166543971255745	0.05128311574418113	0.24147144282277436	0.22782466155848227	0.17097278246627698	0.35973111315246636
633000	-2667.281849561469	-2731.483053886251	64.20120432478214	-2731.483053886251	0.2672539665665588	15.644198867501993	0.284782583808628	0.1919960027402929	0.003192161618239519	0.3058405182779518	1.0	74.13754312335683	22.480475326556586	0.18217411504111386	0	-4.917723485655522	0.08205615350142292	0.24147144282277436	0.22782466155848227	0.17097278246627698	0.35973111315246636
634000	-2702.1854626842232	-2739.2209547523	37.03549206807667	-2739.2209547523	0.5774445319090031	15.644198867501993	0.20406860177297068	0.08735302076723894	3.008474696120635E-4	0.20122582593792415	1.0	45.12273244844395	8.241004908995983	0.08649140244410795	0	-3.4334109590919466	0.20179179134786032	0.24147144282277436	0.23362485841287717	0.16517258561188208	0.35973111315246636
635000	-2698.5314181068625	-2734.6587672985415	36.1273491916792	-2734.6587672985415	0.6171701445241097	15.644198867501993	0.33709412974342934	0.08999630928202568	9.184015630318693E-4	0.34454606633305696	1.0	44.82786279555019	8.565452914344068	0.08997523755817315	0	-3.467281114798734	0.19677675539205444	0.24147144282277436	0.23362485841287717	0.16517258561188208	0.35973111315246636
636000	-2681.5484916452624	-2720.425813819069	38.877322173806306	-2720.425813819069	0.5298588279810595	15.644198867501993	0.47327578584572577	0.09475250064354356	0.0023911574797869906	0.528670802805828	1.0	48.603716167019364	10.830791383391105	0.09895399655720559	0	-3.9803505567173127	0.1389763745287109	0.24147144282277436	0.23362485841287717	0.16517258561188208	0.35973111315246636
637000	-2667.4981444238824	-2726.0130848085305	58.51494038464801	-2726.0130848085305	0.3258006332936805	15.644198867501993	0.6053139571537174	0.1657558502856471	0.009774384206623936	0.6196442734577393	1.0	69.34789174838772	16.51073282808764	0.16254904469333356	0	-4.627877595294699	0.09550831935723987	0.24147144282277436	0.23362485841287717	0.16517258561188208	0.35973111315246636
