#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:cytb_beast" name="distribution">
#            <parameter id="gammaShape.s:cytb_beast" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689047_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" upper="5.0">0.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cytb_beast" shape="@gammaShape.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="28" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	logP(mrca(cats))	mrcatime(cats)	ucldMean	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1824000	-2543.642822973897	-2478.097816478866	-65.54500649503103	-2478.097816478866	55.45233254775851	-60.45208131307746	0.03148058625842315	9.41363203445827	1.0	0.05465061045896818	0.11536562526665152	0.0017870648370108314	4.618152022421102E-8	0.12162530661372135	-1.8736084864473421	10.249754015574933	0.001733824167034737	0.2785765894941492	0.2589789471760845	0.16267918349752153	0.29976527983224516
1825000	-2545.4501553076125	-2476.7862301932732	-68.66392511433916	-2476.7862301932732	52.31163190494571	-61.49004631731181	0.03432452218640833	19.635908557691213	1.0	0.05465061045896818	0.23155777871647187	0.0011397463377992114	3.402884891833217E-8	0.1680345402006127	-1.8369041332667608	10.419382884676164	0.001103410668836091	0.23661288218357127	0.2589789471760845	0.16267918349752153	0.3417289871428231
1826000	-2539.471027284601	-2475.0196687539765	-64.45135853062436	-2475.0196687539765	44.33821900876639	-57.127905809661826	0.06211624946175717	19.635908557691213	1.0	0.04434169132870696	0.2784980741939282	0.001993355548188209	1.9923845536417947E-7	0.2236605115786183	-1.7888930226814157	10.72290166702651	0.0020036123298760255	0.23661288218357127	0.2589789471760845	0.16267918349752153	0.3417289871428231
1827000	-2537.239644299362	-2475.2572607202746	-61.98238357908755	-2475.2572607202746	34.42181887173813	-55.06769073612216	0.0820171603808134	19.635908557691213	1.0	0.04434169132870696	0.05363208941703344	0.00229754955577288	1.2190086413254879E-8	0.048162483371200604	-2.727341842158946	8.549884914298586	0.002291513324951606	0.23661288218357127	0.2589789471760845	0.1609061410756304	0.34350202956471426
1828000	-2531.9952420137874	-2468.029710517676	-63.96553149611159	-2468.029710517676	42.6014631239572	-56.208137544087506	0.03873549892839726	19.635908557691213	1.0	0.04434169132870696	0.34718775222069814	0.0018534999310189217	4.3624958375391483E-7	0.36402686023150177	-1.9414739778340144	9.999886643801974	0.001902406435929081	0.23661288218357127	0.2589789471760845	0.1609061410756304	0.34350202956471426
1829000	-2543.288198318193	-2478.2445891867997	-65.04360913139297	-2478.2445891867997	38.314240802693206	-58.52342480023214	0.030112458718275795	19.635908557691213	1.0	0.04620750605326488	0.04164777225971316	0.0016377746377737202	4.602052948900038E-9	0.04124162351629503	-2.478783306724532	14.37707442796242	0.0016502223107461088	0.23661288218357127	0.2589789471760845	0.1609061410756304	0.34350202956471426
1830000	-2535.398400994215	-2469.9414004901914	-65.4570005040237	-2469.9414004901914	49.6684128637116	-57.895829060224735	0.04356875992725387	19.635908557691213	1.0	0.04620750605326488	0.3443546123264997	0.0018046535322040543	4.927058001330095E-7	0.38430363800197576	-1.7545765868312282	11.259658070852801	0.001973454990491443	0.23661288218357127	0.2589789471760845	0.1609061410756304	0.34350202956471426
1831000	-2544.000587498438	-2477.3721261823953	-66.62846131604263	-2477.3721261823953	57.52307181277853	-59.608414311373544	0.03543061381678444	19.635908557691213	1.0	0.0613735070654759	0.12559962572674385	0.0014682051608787266	3.2438888231711766E-8	0.12195679722130974	-2.2354400011693443	9.288125704482914	0.0014464595598504435	0.23661288218357127	0.2589789471760845	0.1609061410756304	0.34350202956471426
1832000	-2542.3794683799074	-2473.0505064145786	-69.3289619653288	-2473.0505064145786	63.021099973953966	-61.665615520324714	0.03067445802042509	19.635908557691213	1.0	0.0613735070654759	0.36097517611893604	0.0013858670216862728	1.4230463858112385E-7	0.263228655873445	-1.7763628908233615	11.784871915990562	0.0012262765252464669	0.23661288218357127	0.2589789471760845	0.18874851807288417	0.3156596525674605
1833000	-2548.3566631923413	-2474.3260384091254	-74.03062478321584	-2474.3260384091254	79.19714348037931	-66.04937288730896	0.0294242808004677	19.635908557691213	1.0	0.0613735070654759	0.3996340597090307	0.0010296092654919176	1.6921341606506576E-7	0.42257533079474674	-1.946199440822796	12.79142496666069	9.709722125691759E-4	0.23661288218357127	0.28066017978025987	0.1670672854687088	0.3156596525674605
1834000	-2537.828885687901	-2470.692373778792	-67.13651190910932	-2470.692373778792	51.48730718425326	-60.40681744245172	0.02890348985410459	19.635908557691213	1.0	0.051820222906804214	0.14768033381785473	0.0014753653677122382	4.564808978577212E-8	0.14646682504472525	-1.8222605824116038	10.498473754623024	0.0014909889999707208	0.2579687692731677	0.2593042926906634	0.1670672854687088	0.3156596525674605
1835000	-2543.7452326497037	-2478.719563029831	-65.0256696198724	-2478.719563029831	61.33125219530794	-57.57222591970664	0.0399917763421506	15.867585762200376	1.0	0.051820222906804214	0.3815689436247473	0.0020871608908306256	8.404117545337813E-7	0.4131488826418346	-1.96475413820202	9.926270558084394	0.002164571528287572	0.2579687692731677	0.26857036873347573	0.1578012094258965	0.3156596525674605
1836000	-2540.4126549784996	-2470.8479359638027	-69.56471901469696	-2470.8479359638027	64.61010667614532	-62.80497228414005	0.02796659572300897	15.867585762200376	1.0	0.051820222906804214	0.23032050155314368	0.0011423012673971594	7.351156252817986E-8	0.23637562754560246	-1.8995181771713876	10.14683842593403	0.0010871349703479864	0.2579687692731677	0.26857036873347573	0.1578012094258965	0.3156596525674605
1837000	-2534.9683691266887	-2473.523801740891	-61.44456738579782	-2473.523801740891	37.772781567650014	-56.89242536179776	0.07198615450635468	13.506284766574181	1.0	0.0467995093320657	0.016498628469653852	0.001829400189963006	8.418968108985944E-10	0.01579975540773369	-1.8052741572422248	12.04558393353833	0.0018289335625223191	0.2579687692731677	0.26857036873347573	0.1578012094258965	0.3156596525674605
1838000	-2534.5869318197406	-2470.9038650500715	-63.68306676966883	-2470.9038650500715	39.85575966272156	-56.988027025236576	0.05727478227256365	13.506284766574181	1.0	0.0467995093320657	0.2334785813934447	0.001592716291312273	1.2986297101561858E-7	0.23080325792244863	-2.1600388503297077	9.43821009315046	0.0014980645201425804	0.2579687692731677	0.26857036873347573	0.1578012094258965	0.3156596525674605
1839000	-2539.057254703748	-2477.5053397875704	-61.55191491617768	-2477.5053397875704	35.55072259111306	-57.049196102925315	0.06497035838065032	13.506284766574181	1.0	0.0467995093320657	0.016540296505082413	0.0017933877737220712	1.0110315540777134E-9	0.01764149368793595	-1.7545805440336744	11.343328844235337	0.001799756329484643	0.2579687692731677	0.26857036873347573	0.1578012094258965	0.3156596525674605
1840000	-2542.984132222943	-2474.9257689982232	-68.05836322471983	-2474.9257689982232	60.14363610935364	-61.95064302709421	0.030118607471972317	13.506284766574181	1.0	0.032579401697121396	0.18388117690655187	0.0011678035536056169	4.9564914638038645E-8	0.1880365974044702	-1.8267533298176115	12.194481145193969	0.0011884766512644783	0.2579687692731677	0.2382868323664235	0.18808474579294876	0.3156596525674605
1841000	-2532.7787035011447	-2474.4371231577625	-58.3415803433822	-2474.4371231577625	26.559084968695622	-52.02137863786309	0.0861100637483386	13.506284766574181	1.0	0.032579401697121396	0.022502634676299055	0.0026255081676715606	3.2390081796593994E-9	0.02162104213873914	-3.4289450284991094	7.837320938078538	0.0026350912854610086	0.2579687692731677	0.2382868323664235	0.18808474579294876	0.3156596525674605
1842000	-2531.433068651886	-2467.680593649393	-63.75247500249298	-2467.680593649393	40.94760105093738	-57.3131432165397	0.060348710393482045	13.506284766574181	1.0	0.032579401697121396	0.1395493529464197	0.0016250030799940334	3.627686806082184E-8	0.11913940843571026	-2.4014584160508963	9.001483670870137	0.0016501758335293988	0.2579687692731677	0.2382868323664235	0.18808474579294876	0.3156596525674605
1843000	-2541.094123684908	-2468.4684408184885	-72.62568286641941	-2468.4684408184885	64.71718224896016	-66.36931670489012	0.049722976648796255	13.506284766574181	1.0	0.028400101724179963	0.1593047944840356	0.0011253809792401042	3.370997723145356E-8	0.17309748046213458	-2.109985318356403	13.377401027551413	0.0010347939227568375	0.2579687692731677	0.2382868323664235	0.18808474579294876	0.3156596525674605
1844000	-2543.948317816859	-2474.658990317397	-69.28932749946149	-2474.658990317397	63.69800108697268	-63.54647269172166	0.0343558963766971	13.506284766574181	1.0	0.028400101724179963	0.13130219295719864	9.770530083238627E-4	1.5994406878986257E-8	0.130886449911962	-1.7588019282577114	11.091248567724513	9.97002772192147E-4	0.2579687692731677	0.2382868323664235	0.18808474579294876	0.3156596525674605
1845000	-2541.2025802218586	-2476.052239776951	-65.15034044490744	-2476.052239776951	36.80113703559924	-58.44929492043063	0.09211795255524237	13.506284766574181	1.0	0.028400101724179963	0.14139201708605167	0.0019147904529365437	5.645117807061377E-8	0.12642977692324964	-2.656486948871537	8.63884290865225	0.0019129303782504188	0.2468556196657398	0.2390870070349704	0.19839772073182974	0.3156596525674605
1846000	-2543.3327643976972	-2477.269554158057	-66.06321023964043	-2477.269554158057	55.13758682356927	-59.58909567793248	0.04417072160705851	13.506284766574181	1.0	0.028400101724179963	0.27330121868117324	0.001663747585228231	1.4091425483150647E-7	0.2328785956797101	-1.780732307283484	10.794270047225197	0.001726462245527897	0.2468556196657398	0.2390870070349704	0.20882664623981223	0.30523072705947796
1847000	-2535.841993202674	-2474.257237237315	-61.58475596535876	-2474.257237237315	31.46031232028198	-53.2207127478724	0.05339898543369662	13.506284766574181	1.0	0.02516125123319997	0.0312502474537335	0.0025230888043553867	5.0102132347071825E-9	0.028029484905603395	-5.306106174905805	6.631709696792652	0.002517273464628846	0.2468556196657398	0.2390870070349704	0.20882664623981223	0.30523072705947796
1848000	-2541.01771991514	-2472.817872332442	-68.19984758269753	-2472.817872332442	59.30041541962515	-63.33520212620252	0.023284422430795752	13.506284766574181	1.0	0.012393128135578366	0.03327019539736878	0.0011361972891678	6.619195412732443E-10	0.022731869867401548	-1.785350329219355	11.877673848618155	0.0011322627946792952	0.25803750325318253	0.2390870070349704	0.19764476265236952	0.30523072705947796
1849000	-2537.572180757471	-2471.6448421908813	-65.92733856658967	-2471.6448421908813	53.09651052069296	-60.10748438385699	0.04113002686286592	13.506284766574181	1.0	0.012393128135578366	0.1453966530951835	0.001208396793792068	4.1889178015432586E-8	0.17103488610767498	-1.7679578683464785	11.67945752222953	0.0012192914715065909	0.25769252475227383	0.2390870070349704	0.16490727057925458	0.3383131976335016
1850000	-2537.002216278632	-2474.8497857322764	-62.15243054635602	-2474.8497857322764	38.36689960911232	-55.031096473239785	0.04894140489308392	13.506284766574181	1.0	0.012393128135578366	0.3560403162313293	0.0017907321556588694	3.80217481668227E-7	0.33606402470999974	-2.1055458600282426	13.363279493314346	0.0018664679734357766	0.25769252475227383	0.2390870070349704	0.16490727057925458	0.3383131976335016
1851000	-2538.1475023466983	-2470.4465566569747	-67.70094568972344	-2470.4465566569747	42.79055598749103	-58.56335222586009	0.037688580011700674	13.506284766574181	1.0	0.04012155523635764	0.2498662225274585	0.00178065797765066	3.049381405928787E-7	0.31673430105972333	-4.535128325045993	7.0515852507359575	0.0018219687721948061	0.25769252475227383	0.2390870070349704	0.16490727057925458	0.3383131976335016
1852000	-2537.7741340926186	-2468.7114814147744	-69.06265267784427	-2468.7114814147744	48.47725976629074	-62.139237333992135	0.04041566006428423	15.31759523305445	1.0	0.04012155523635764	0.3159843828853587	0.0011661639311556689	1.3046414901815542E-7	0.320615826958474	-1.779697329477346	11.821107417546756	0.0012469837809566844	0.25290039778809587	0.2390870070349704	0.16459381868023892	0.3434187764966952
1853000	-2532.4501702482917	-2468.1392749956663	-64.31089525262551	-2468.1392749956663	43.480414415550925	-57.899714023110036	0.04877075920754794	10.181162339619569	1.0	0.04012155523635764	0.13224754259981455	0.0016162469506695116	6.658047199740923E-8	0.16219110320083416	-2.956654959427809	8.287745205451081	0.0015760993396514615	0.25290039778809587	0.2390870070349704	0.16459381868023892	0.3434187764966952
1854000	-2538.83935956077	-2474.731489905238	-64.10786965553169	-2474.731489905238	49.200113674990796	-58.02460129467558	0.04216965755659043	10.181162339619569	1.0	0.04012155523635764	0.10523888130166285	0.0016386644262195178	4.0290452624009586E-8	0.12074580828688897	-2.804638908181149	8.45744524569066	0.0016420095468010819	0.25290039778809587	0.2390870070349704	0.16459381868023892	0.3434187764966952
1855000	-2540.8670070636413	-2475.9669765070867	-64.90003055655465	-2475.9669765070867	48.86321443982748	-59.91010720865245	0.0434460266415885	10.181162339619569	1.0	0.04012155523635764	0.094141166794465	0.0014484324007863977	1.0207885009125573E-8	0.07046389494062755	-1.7916588881273394	11.93526199406208	0.0014685531356582484	0.25894525324901024	0.2569417613627847	0.16459381868023892	0.3195191667079666
1856000	-2537.9620627411	-2472.116873691131	-65.84518904996895	-2472.116873691131	41.51463057638685	-58.424313647757884	0.029926860503436493	10.181162339619569	1.0	0.04734477209585144	0.3313570162936726	0.001847296772227251	3.220273158480803E-7	0.3098990187362348	-3.0148734191849242	8.22647628994407	0.0018621784612597107	0.25894525324901024	0.2569417613627847	0.16459381868023892	0.3195191667079666
1857000	-2537.0113439260335	-2470.334408438878	-66.67693548715522	-2470.334408438878	46.5704314746379	-59.703370000475665	0.044241709180140025	16.28140583569709	1.0	0.04734477209585144	0.2684773539213458	0.001560049431836827	1.1146654927693526E-7	0.21672154157417658	-1.8922948486740667	12.55269328681397	0.0015677076241460714	0.25894525324901024	0.2569417613627847	0.17224671191308077	0.31186627347512474
1858000	-2536.9568456184256	-2474.645644553858	-62.31120106456788	-2474.645644553858	31.354910591260357	-54.43872418326333	0.0637809882570283	16.28140583569709	1.0	0.04734477209585144	0.4758292244578311	0.0019966983882810396	7.541681884137066E-7	0.4247850764131473	-1.984774722384333	12.944377990034974	0.00187489009373473	0.25894525324901024	0.2569417613627847	0.17224671191308077	0.31186627347512474
1859000	-2537.9982991214238	-2468.6649051833942	-69.33339393802947	-2468.6649051833942	52.540920474509164	-62.157292879255365	0.023893890546165416	16.28140583569709	1.0	0.04734477209585144	0.3424571585066826	0.0012087551731430877	1.290994238191973E-7	0.30941271507328866	-1.7890631491205782	11.912173996320861	0.0011402619652804084	0.25894525324901024	0.2569417613627847	0.17224671191308077	0.31186627347512474
1860000	-2539.7885770369944	-2471.4493749991066	-68.33920203788765	-2471.4493749991066	56.58633003117118	-60.56088240839635	0.04851078661466098	16.28140583569709	1.0	0.04734477209585144	0.5138345572952627	0.0016324829140823517	7.712503430887918E-7	0.5150863741811486	-1.755722813552133	11.417707871527826	0.0014998670125366917	0.25894525324901024	0.2569417613627847	0.17224671191308077	0.31186627347512474
1861000	-2539.311958324825	-2471.8271749183054	-67.48478340651938	-2471.8271749183054	45.01619919519201	-57.84507397670414	0.05483967624634807	15.076811099421432	1.0	0.013460484885414261	0.34075567535278706	0.0018823446125058238	3.6295756253730875E-7	0.33851071626539153	-4.456338125891579	7.09920280228664	0.0018747396209232007	0.25894525324901024	0.2569417613627847	0.17224671191308077	0.31186627347512474
1862000	-2542.551998001324	-2474.4807608701626	-68.07123713116167	-2474.4807608701626	51.55044454740355	-59.68351640207087	0.03307752428048577	15.076811099421432	1.0	0.013460484885414261	0.6857465987873441	0.0014457427943685207	8.866605447656263E-7	0.5928227911864151	-1.9790180831866742	9.883420483350589	0.0016436161636807355	0.25172199322114586	0.26416502139064907	0.17224671191308077	0.31186627347512474
1863000	-2531.1390757862223	-2469.2897524501454	-61.849323336076836	-2469.2897524501454	30.363936941392435	-53.47940443962268	0.056100974704246735	15.076811099421432	1.0	0.013460484885414261	0.2617793669361101	0.0022275013191405567	4.012803082898888E-7	0.28530898469090177	-3.5147367529968996	7.765091713726817	0.0023344596777261466	0.25172199322114586	0.2469743702963438	0.18943736300738603	0.31186627347512474
1864000	-2531.534609087765	-2469.9659717372283	-61.5686373505369	-2469.9659717372283	28.262123242536102	-54.30663554473257	0.07278681739819746	15.076811099421432	1.0	0.027276014003784294	0.3742946457650094	0.0023614486156839365	5.062393915179093E-7	0.29302149164754204	-1.933772391236455	10.025365818655505	0.0027590112088485465	0.25172199322114586	0.2469743702963438	0.18943736300738603	0.31186627347512474
1865000	-2540.5646479920997	-2473.139516949596	-67.425131042504	-2473.139516949596	53.67703328509388	-60.3748408251186	0.04491219843189368	15.076811099421432	1.0	0.028428074494071844	0.2932013048614268	0.0015854327257873125	2.229534270696567E-7	0.30444918613444116	-2.0456728247542744	13.164898734775157	0.0015028358591240771	0.25172199322114586	0.2469743702963438	0.18943736300738603	0.31186627347512474
1866000	-2539.855564584872	-2471.7222268343185	-68.1333377505535	-2471.7222268343185	48.613114580741076	-60.5998881923229	0.0537064516448456	15.076811099421432	1.0	0.04474333782179148	0.2546856545082877	0.0016633997652131585	1.6828521237260328E-7	0.26215424588530417	-2.6782074521059265	14.831593150142462	0.001603775277934931	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1867000	-2539.61072316114	-2477.724966551482	-61.88575660965821	-2477.724966551482	33.824378633080755	-54.95008376284954	0.05830357158956991	15.076811099421432	1.0	0.04474333782179148	0.17680494844924552	0.0022895612676961203	1.258005387150354E-7	0.15441140369497622	-2.452398454952716	8.92274160538164	0.0023816154095650855	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1868000	-2547.62998682511	-2478.3367024988756	-69.29328432623421	-2478.3367024988756	57.431497353274224	-63.208984554353115	0.04408122990583051	15.076811099421432	1.0	0.04474333782179148	0.13685718897078555	0.0011353040490487847	3.2041312808902405E-8	0.15483226776515857	-1.8235407127260046	10.491213938935578	0.0011370586959568892	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1869000	-2544.488848474252	-2471.9831597348866	-72.50568873936541	-2471.9831597348866	81.52058666704433	-66.85717134080126	0.02220527284755254	15.076811099421432	1.0	0.04474333782179148	0.022871353436183833	7.75612362798109E-4	3.5158051143065476E-10	0.02422005710301249	-2.5099086125619037	14.450837163388906	7.78051513838654E-4	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1870000	-2529.9968541464086	-2471.1723378541674	-58.82451629224133	-2471.1723378541674	27.963205547685785	-51.389795628560236	0.06968517376570332	15.076811099421432	1.0	0.041488504584414304	0.33683763842707753	0.0026336642592183148	7.299245325713836E-7	0.3220013216157468	-2.2389050532911496	9.281577346544628	0.0026248114822133993	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1871000	-2543.772478543889	-2474.6001987250734	-69.17227981881581	-2474.6001987250734	66.67610129233925	-63.537901582042466	0.031668951799207395	15.076811099421432	1.0	0.041488504584414304	0.04610886481051956	0.0011349591967453302	2.3193301616690242E-9	0.04254999862005805	-2.115381506994563	13.394467544055672	0.0011477865515216322	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1872000	-2534.0249870675743	-2471.711119547489	-62.31386752008541	-2471.711119547489	40.383617686624305	-57.0013298942229	0.04271417628812303	15.076811099421432	1.0	0.041488504584414304	0.002846880854841732	0.0018931434529564238	3.240116542865204E-11	0.0030057414130429828	-3.1889351137870428	8.053774862344676	0.0018937827659656166	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1873000	-2546.0286081052873	-2474.666483351534	-71.36212475375324	-2474.666483351534	67.23760648252015	-64.2058308178788	0.028157660136370156	15.076811099421432	1.0	0.018603671819568412	0.06284083628555959	0.0010919171326018878	3.502295819252713E-9	0.05445108419616199	-3.473829805659892	16.375545840536315	0.0010999526153090866	0.25172199322114586	0.23943849080429783	0.19697324249943202	0.31186627347512474
1874000	-2540.419480745726	-2480.403293133556	-60.01618761217004	-2480.403293133556	34.090221190575605	-55.43505185590529	0.06267083314854503	15.076811099421432	1.0	0.018603671819568412	0.00834064115537618	0.001918811062234323	2.382651765543067E-10	0.008050085884597134	-1.9711413522842292	9.90688580766194	0.00191851472907229	0.25172199322114586	0.2364181109793047	0.19999362232442514	0.31186627347512474
1875000	-2531.8723795742494	-2476.7738519632844	-55.098527610965085	-2476.7738519632844	20.34839178878662	-49.37098860098389	0.1269386795021039	15.076811099421432	1.0	0.011951186910533061	0.02193849700826411	0.003289929956344996	7.86805558310011E-9	0.026861440966957247	-2.643337133225892	8.655836533167635	0.0033253041850524073	0.25172199322114586	0.2679395525198036	0.16847218078392626	0.31186627347512474
1876000	-2533.571612467928	-2471.987640819614	-61.58397164831388	-2471.987640819614	37.12895982544235	-55.625287564725035	0.05837458656264725	15.076811099421432	1.0	0.011951186910533061	0.13221541362350558	0.0020979258836468463	7.123804149646627E-8	0.1255710831490038	-1.7587579116079428	11.092292715362143	0.0020766358942189713	0.25172199322114586	0.2679395525198036	0.16847218078392626	0.31186627347512474
1877000	-2541.027014159096	-2479.2157470269344	-61.81126713216142	-2479.2157470269344	34.308351721026504	-56.44296460870471	0.08591720147686621	15.076811099421432	1.0	0.009975932789248222	0.0569492630711819	0.002507021137232842	1.9504416305136013E-8	0.056113521817661806	-1.7552169259645907	11.210586079370307	0.002492530809312116	0.25172199322114586	0.2726760456031597	0.16373568770057015	0.31186627347512474
1878000	-2544.9217479252666	-2479.8175254712	-65.10422245406663	-2479.8175254712	39.66565743678234	-58.41663953411325	0.04380248191567647	15.076811099421432	1.0	0.009975932789248222	0.2668677750105132	0.0019485949472648528	2.6487544778751594E-7	0.25858828702058456	-1.8136981145781903	12.106930215109335	0.0019364437911125478	0.25172199322114586	0.2726760456031597	0.16373568770057015	0.31186627347512474
1879000	-2536.5718553447537	-2468.9439119475473	-67.62794339720617	-2468.9439119475473	45.173914777151275	-60.97570312956051	0.06805089299575416	13.488485847904853	1.0	0.009975932789248222	0.20870101967114313	0.001506486310066387	1.2652728548036015E-7	0.24367920503793564	-2.2732649958825	9.218109847876727	0.0015068102562598392	0.25172199322114586	0.25336061720362707	0.16373568770057015	0.3311817018746574
1880000	-2540.779194859372	-2470.6146472702108	-70.16454758916163	-2470.6146472702108	80.5628208883752	-65.12352720868623	0.024195476621789197	13.488485847904853	1.0	0.021521903771691622	0.04208828411760009	9.824141256806701E-4	1.3335126175847138E-9	0.03718308085698305	-1.8239341033502465	10.488997487232705	9.696700824154097E-4	0.25172199322114586	0.25336061720362707	0.16373568770057015	0.3311817018746574
1881000	-2544.3402651441925	-2475.8388473050272	-68.50141783916543	-2475.8388473050272	53.43842836829217	-62.074245943501865	0.023436306180718652	18.02715515887664	1.0	0.021521903771691622	0.050460460804779346	0.0012498280530540468	3.2384879377360004E-9	0.04542019177381707	-2.4903296097781955	14.404574959706206	0.0012653195217059076	0.25172199322114586	0.25336061720362707	0.16373568770057015	0.3311817018746574
1882000	-2545.7721131895523	-2475.1772180217417	-70.59489516781072	-2475.1772180217417	78.33441722117976	-65.75829490137602	0.020761247134410844	18.02715515887664	1.0	0.021521903771691622	0.004739087798731298	9.87300002079121E-4	1.6139200651985144E-11	0.004068883832034478	-2.108483803937248	13.372633089759464	9.875108762647119E-4	0.23534365891401546	0.26973895151075744	0.16373568770057015	0.3311817018746574
1883000	-2537.058746015024	-2474.330025769403	-62.728720245620885	-2474.330025769403	39.216084740968135	-57.43136664506319	0.052159458422695044	10.827503745735584	1.0	0.021521903771691622	0.11682823025165343	0.001523932451948586	2.2581969556359013E-8	0.09887581025016645	-1.844096736401785	10.383316649165858	0.001520751456442582	0.23534365891401546	0.26973895151075744	0.16373568770057015	0.3311817018746574
1884000	-2536.426879398621	-2470.461500112241	-65.96537928637986	-2470.461500112241	48.18701761469896	-59.02789513317377	0.035376337314881996	10.827503745735584	1.0	0.021521903771691622	0.49324165376260404	0.0014943457837420765	8.934448590120211E-7	0.5429159419079127	-1.8354822345659039	10.426711858949416	0.0016683579688699579	0.23534365891401546	0.26973895151075744	0.16373568770057015	0.3311817018746574
